doc_id,chunk_id,은행명,상품이름,조항,조항이름,sent_idx,sentence
acf52686e00c77605b10,acf52686e00c77605b10:11:0,국민은행,계좌간 자동이체 약관,11,퇴직연금 자동이체 처리,0,이체지정일에 출금계좌의 출금가능금액이 이체금액에 부족한 경우 이체지정일로부터 10영업일 이내에 부족한 금액이 채워지는 날에 이체됩니다.
acf52686e00c77605b10,acf52686e00c77605b10:12:0,국민은행,계좌간 자동이체 약관,12,계좌이동서비스,0,"① 계좌간자동이체는 계좌이동서비스 대상이며, 계좌이동서비스 이용약관을 준용합니다."
acf52686e00c77605b10,acf52686e00c77605b10:12:0,국민은행,계좌간 자동이체 약관,12,계좌이동서비스,1,"② 은행은 자동이체 통합관리시스템(www.payinfo.or.kr)에 자동이체 등록정보를 제공하여 조회 및 해지, 출금계좌 변경신청이 가능하도록 합니다."
acf52686e00c77605b10,acf52686e00c77605b10:12:0,국민은행,계좌간 자동이체 약관,12,계좌이동서비스,2,"③ 거래처는 은행 지점, 인터넷뱅킹(모바일뱅킹 포함), 자동이체 통합관리시스템(www.payinfo.or.kr)에서 계좌이동서비스를 신청할 수 있습니다."
acf52686e00c77605b10,acf52686e00c77605b10:12:0,국민은행,계좌간 자동이체 약관,12,계좌이동서비스,3,"④ 거래처가 은행 지점, 인터넷뱅킹(모바일뱅킹 포함), 자동이체 통합관리시스템(www.payinfo.or.kr)에서 자동이체출금계좌를 당행계좌로 변경 신청할 경우 타은행 출금 계좌에 등록되어 있는 자동이체 해지 후, 당행 출금계좌로 신규 등록됩니다."
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,0,"① 은행이 이 약관을 변경하고자 할 경우, 은행은 변경예정일 직전 1개월간 영업점 및 은행인터넷 홈페이지에 변경내용을 게시합니다."
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,1,"② 제1항의 변경내용이 거래처에게 불리한 경우 은행은 이를 서면, 전자우편 중 사전에 합의한 하나의 방법으로 변경 시행 전 최소 1개월 전까지 개별 통지하며, 사전에 합의한 방법이 없는 경우 은행에 신고된 주소 또는 전자우편주소로 개별 통지합니다."
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,2,"다만, 기존 거래처에게 변경 전 내용이 그대로 적용되는 경우 또는 거래처가 변경내용에 대한 통지를 받지 아니하겠다는 의사를 명시적으로 표시한 경우에는 그러하지 않습니다."
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,3,"거래처는 은행에 신고한 주소 및 전자우편주소 변경시 즉시 은행에 변경 신고하여야 하며, 변경 신고하지 아니함으로 인하여 통지를 받지 못한 경우 은행은 이에 대한 책임을 지지 않습니다."
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,4,"③ 은행은 제2항의 통지를 할 경우 “거래처가 변경에 동의하지 아니한 경우 통지를 받은 날로부터 1개월 이내에 서면으로 계약을 해지할 수 있으며, 계약해지의 의사표시를 하지 아니한 경우에는 변경에 동의한 것으로 본다.” 라는 취지의 내용을 통지하여야 합니다."
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,5,④ 거래처가 제2항 및 제3항의 통지를 받은날로부터 1개월 이내에 계약해지의 의사표시를 하지 아니한 경우에는 변경에 동의한 것으로 봅니다.
acf52686e00c77605b10,acf52686e00c77605b10:13:0,국민은행,계좌간 자동이체 약관,13,약관의 변경,6,⑤ 은행은 약관을 영업점에 비치 또는 게시하여 거래처가 요구할 경우 이를 교부하여야 합니다.
acf52686e00c77605b10,acf52686e00c77605b10:14:0,국민은행,계좌간 자동이체 약관,14,준용,0,"① 계좌간자동이체 거래에는 이 약관 외에도 전자금융거래 기본약관이 적용되며, 규정된 내용이 서로 다른 경우 이 약관의 규정이 우선합니다."
acf52686e00c77605b10,acf52686e00c77605b10:14:0,국민은행,계좌간 자동이체 약관,14,준용,1,"② 이 약관과 전자금융거래 기본약관에 정하지 아니한 사항은 예금거래기본약관, 입출금이자유로운예금약관, 관련예금 및 신탁약관을 준용합니다"
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,0,은행 용본 약관은 관련 법령 및 내부통제 절차에 따라 작성되었으며 대출계약 체결 시 필수적으로 고객님에게 제공됩니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,1,"은행은 본인에게 이 약정서상의 중요한 내용을 설명하여야 하며, 은행여신거래기본약관(가계용)과이 약정서의 사본을 교부하여야 합니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,2,대출거래약정서( ) (KB나라사랑대출용) (작성일자 :
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,3,20 .
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,4,.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,5,) 1.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,6,"본인은 주식회사 국민은행(이하 “은행”이라 한다)과 아래의 조건에 따라 대출거래를 함에 있어 은행여신거래기본약관(가계용) 및이 약정서 사본을 확실히 수령하고, 주요 내용에 대하여 충분한 설명을 듣고 이해하였습니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,7,2.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,8,"본인은 개인(신용)정보 조회 수집 이용 제공 동의서를 이해하고 동의하며, 개인(신용)정보 수집 이용 제공 관련 고객권리안내문에 관해 자세히 설명 듣고 수령 하였습니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:전문:0,국민은행,KB나라사랑대출용 대출거래약정서,전문,전문,9,본인 (채무자)
6abca97bfcc68325d95d,6abca97bfcc68325d95d:1:0,국민은행,KB나라사랑대출용 대출거래약정서,1,거래조건  ,0,(거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “” 내에 “ ” 표시합니다.) 제7항의 대출이자율은 약정서에 기재된 금리에 불구하고 대출실행일 기준 국가보훈부가 공시한 금리로 작성합니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:1:0,국민은행,KB나라사랑대출용 대출거래약정서,1,거래조건  ,1,"제5항 대출기간, 제8항 지연배상금률, 제11항 상환방법은 국가보훈부의 관계법령 개정 등으로 인하여 변경될 수 있습니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:1:0,국민은행,KB나라사랑대출용 대출거래약정서,1,거래조건  ,2,은행영업시간 마감이후 자동화기기 또는 전자금융매체를 통한 계좌입금분은 당일 중 상환으로 처리되지 않을 수 있음을 유의하시기 바랍니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:1:0,국민은행,KB나라사랑대출용 대출거래약정서,1,거래조건  ,3,"대출의 만기일이 토요일 또는 공휴일인 경우 그 만기일은 토요일 또는 공휴일로 하되, 상환기일은 은행의 다음영업일로 이연되며, 이연기간의 이자는 약정이자로 부담하기로 합니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:2:0,국민은행,KB나라사랑대출용 대출거래약정서,2,대출금 수령계좌 지정·수령위임 표시,0,계좌번호 :
6abca97bfcc68325d95d,6abca97bfcc68325d95d:2:0,국민은행,KB나라사랑대출용 대출거래약정서,2,대출금 수령계좌 지정·수령위임 표시,1,대출금수령계좌 예금주 :
6abca97bfcc68325d95d,6abca97bfcc68325d95d:2:0,국민은행,KB나라사랑대출용 대출거래약정서,2,대출금 수령계좌 지정·수령위임 표시,2,위임자(채무자)(서명 또는 인)
6abca97bfcc68325d95d,6abca97bfcc68325d95d:3:0,국민은행,KB나라사랑대출용 대출거래약정서,3,연배상금 및 지연배상금률,0,"이자 분할상환원리금이 납입기일에 상환되지 않을 경우에는 최종 이자수입일 다음 날부터 실제 납입일까지 납입할 금액에 대하여 제1조 제8항에서 정한 지연배상금률에 의한 지연배상금을 지급하기로 하며, 지연배상금은 전액 본인의 부담으로 하기로 합니다"
6abca97bfcc68325d95d,6abca97bfcc68325d95d:4:0,국민은행,KB나라사랑대출용 대출거래약정서,4,"담보, 보험 및 추가담보 제공",0,"① 본인은 은행의 대출을 받아 건설 또는 구입하는 시설물과 건물(대출 받은 토지 위에 건설하는 시설물, 건물 포함)은 건설도중이나 건설완료 후에도 은행의 승인 없이 그 소유권 이전행위, 저당권, 지상권(타인의 토지에 건물, 기타의 공작물을 세우거나 수목을 심어 소유하려는 목적으로 그 토지를 사용할 수 있는 권리), 전세권, 가등기, 임차권 등 각종 권리의 설정행위를 하지 않겠으며, 제3자로부터 은행의 권리가 침해되는 일이 없기로 하며, 동 시설물과 건물은 토지와 함께 은행에 담보로 제공하기로 하고, 은행이 요청하는 경우 은행이 동의하는 종류와 금액의 보험에 가입한 후그 보험금 청구권에 은행을 위하여 질권설정하기로 합니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:4:0,국민은행,KB나라사랑대출용 대출거래약정서,4,"담보, 보험 및 추가담보 제공",1,② 본인이 담보로 제공할 토지에 대하여 지적공부 및 등기부정리가 완료되지 아니한 경우에 해당 토지의 지적정리 완료 후에도 제1항을 준용하기로 합니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:4:0,국민은행,KB나라사랑대출용 대출거래약정서,4,"담보, 보험 및 추가담보 제공",2,③ 본인이 담보로 제공한 담보물의 담보가치가 감소(후취담보취득시 포함)한 경우에는 은행여신거래기본약관(가계용) 제6조(담보의 제공)에 따르기로 합니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:5:0,국민은행,KB나라사랑대출용 대출거래약정서,5,대출금 상환 또는 채무인수 의무,0,"① 본인이 주택구입자금, 주택신축자금, 아파트분양자금, 농토구입자금의 용도로 대출을 받음에 있어 담보로 제공한 대부재산의 해당 시설물과 건물 또는 토지의 소유권을 이전한 경우에는 대출금 전액을 상환하여야 합니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:5:0,국민은행,KB나라사랑대출용 대출거래약정서,5,대출금 상환 또는 채무인수 의무,1,"다만, 국가보훈부에서 지정하는 「국가유공자 등 예우 및 지원에 관한 법률」에 규정된 다른 대부대상자에게 이전된 경우에는 양수인이 채무를 인수할 수 있습니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:5:0,국민은행,KB나라사랑대출용 대출거래약정서,5,대출금 상환 또는 채무인수 의무,2,② 이 약정에 의한 대출을 받은 후 당초 신청한 용도 이외로 사용한 경우에는 은행의 청구에 의하여 곧 대출금 전액을 상환합니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:6:0,국민은행,KB나라사랑대출용 대출거래약정서,6,대출채권의 양·수도에 관한 특약사항,0,① 본인은 국가유공자 등에 대한 나라사랑대출(부동산담보대출 제외)을 받은 후 본건 대출원리금을 6개월 이상 연체한 경우에는 대출채권을 국가보훈부로 양도하는데 승 낙합니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:6:0,국민은행,KB나라사랑대출용 대출거래약정서,6,대출채권의 양·수도에 관한 특약사항,1,"② 제1항의 사유가 발생한 경우 본건 대출채권과 관련된 일체의 손해배상채권, 이자채권, 기타 일체의 채권을 국가보훈부에 양도하고 국가보훈부가 이를 양수한 후 「국가유 공자 등 예우 및 지원에 관한 법률」, 「보훈보상대상자 지원에 관한 법률」, 「5.18 민주유공자 예우에 관한 법률」, 「특수임무수행자 지원에 관한 법률」, 「제대군인지원에 관한 법률」에 따라 관리함에 승낙하며, 본인에 대한 별도의 통지 없이도 국가보훈부는 본인에 대하여 본건 대출관련 모든 채권에 대한 권리를 행사 할수 있음에 동의합니 다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:6:0,국민은행,KB나라사랑대출용 대출거래약정서,6,대출채권의 양·수도에 관한 특약사항,2,"다만, 본건 대출채권이 실제로 국가보훈부에 양도되는 시점까지 본인이 은행에 대하여 가지는 항변사유로 국가보훈부에 대항할 수 있기로 합니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:7:0,국민은행,KB나라사랑대출용 대출거래약정서,7,인지세의 부담,0,이 약정서 작성에 따른 인지세는 은행이 부담합니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:8:0,국민은행,KB나라사랑대출용 대출거래약정서,8,대출금 수령 위임,0,"본인이 은행으로부터 이 D193:F198약정서에 의해 대출을 받음에 있어 동 대출금 (부대 비용을 정산하지 않은 경우 이를 차감한 금액)의 수령할 권한을 제2조와 같이 위임하며, 이에 따른 분쟁 등이 있을 경우 은행의 고의 또는 과실이 없는 한 본인이 책임을 부담하기로 합니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:9:0,국민은행,KB나라사랑대출용 대출거래약정서,9,대출실행 중단,0,"은행은 대출계약 체결 후 대출실행 전에 채무자에게 대출 증가, 연체 발생, 신용등급 하락 등 차주의 신용위험, 상환능력이 악화되거나 채무자가 제공한 정보의 내용이 달 라져 대출실행에 중대한 영향을 미치는 경우 대출을 실행하지 않을 수 있습니다."
6abca97bfcc68325d95d,6abca97bfcc68325d95d:10:0,국민은행,KB나라사랑대출용 대출거래약정서,10,은행여신거래기본약관(가계용)의 적용,0,이 약정서에 추가하여 은행여신거래기본약관(가계용)이 적용됩니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:10:0,국민은행,KB나라사랑대출용 대출거래약정서,10,은행여신거래기본약관(가계용)의 적용,1,추후 은행여신거래기본약관이 변경될 경우에는 변경된 바에 따릅니다.
6abca97bfcc68325d95d,6abca97bfcc68325d95d:11:0,국민은행,KB나라사랑대출용 대출거래약정서,11,기타 특약사항,0,본인 :
6abca97bfcc68325d95d,6abca97bfcc68325d95d:11:0,국민은행,KB나라사랑대출용 대출거래약정서,11,기타 특약사항,1,(서명 또는 인) 수입인지 붙이는 곳
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,0,1.
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,1,"본인은 주식회사 국민은행(이하 “은행”이라 한다)과 아래의 조건에 따라 대출거래를 함에 있어 은행여신거래기본약관(가계용) 및이 약정서 사본을 확실히 수령하고, 주요 내용에 대하여 충분한 설명을 듣고 이해하였습니다."
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,2,2.
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,3,"본인은 개인(신용)정보 조회 수집 이용 제공 동의서를 이해하고 동의하며, 개인(신용)정보 수집 이용 제공 관련 고객권리안내문에 관해 자세히 설명 듣고 수령하였습니다."
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,4,3.
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,5,"변동금리대출은 대출상환을 완료할 때까지 대출이자율이 인상될 수 있으며, 대출이자율 인상시에는 재무적 부담이 증가될 수 있다는 내용에 대하여 충분한 설명을 듣고 이해 하였습니다."
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,6,4.
d737f2f628e738400d33,d737f2f628e738400d33:전문:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,전문,전문,7,"본인은 한국주택금융공사법에 따른 한국주택금융공사(이하 ‘공사’라함)가 수행하는 주택담보노후연금보증 업무에 대하여 이해하고 있으며, 이 약정에 따른 대출채권 및 근저당권의 전부 또는 일부를 공사에 양도(신탁 포함)함에 대하여 미리 승낙하고 이 약정에 의한 대출금이 공사로 양도될 경우에도 은행여신거래기본약관(가계용) 및이 약정서에 따라 본건 대출 을 상환할 것을 확약합니다."
d737f2f628e738400d33,d737f2f628e738400d33:1:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,1,거래조건,0,(거래방식이 수 개로 되어 있는 경우 은행 직원의 설명을 듣고 해당되는 “ ”내에 “ ”표시합니다.) 은행영업시간 마감이후 자동화기기 또는 전자금융매체를 통한 계좌입금분은 당일 중 상환으로 처리되지 않을 수 있음을 유의하시기 바랍니다.
d737f2f628e738400d33,d737f2f628e738400d33:1:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,1,거래조건,1,"대출만료일이 토요일 또는 공휴일인 경우 그 만료일은 토요일 또는 공휴일로 하되, 상환기일은 은행의 다음영업일로 이연되며, 이연기간의 이자는 약정이자로 부담하기로 합니다"
d737f2f628e738400d33,d737f2f628e738400d33:3:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,3,대출금의 범위,0,본인이 부담하는 제1조 제3항의 대출금은 다음 각호의 대출금을 합한 금액으로 합니다.
d737f2f628e738400d33,d737f2f628e738400d33:3:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,3,대출금의 범위,1,1.본인에게 매월 연금방식으로 지급하는 월 지급금 2.본인이 미리 설정한 개별인출한도금액 범위내에서 지급하는 개별인출금 3.제4조에 의해 공사에 납부할 초기보증료 및연(또는 월) 보증료에 해당하는 대출금 4.제1호 내지 제3호의 대출금잔액에 대하여 제1조 제7항에서 정한 이자율을 적용하여 산출한 이자액
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,0,1.
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,1,제3조 제3호에 의거 공사에 납부할 보증료가 발생하는 경우 본인 부담으로 대출금을 발생시켜 공사가 정하는 요율과 계산방법에 따라 다음 각호에서 정한 시기에 직접 공사 계좌로 이체합니다.
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,2,① 초기보증료 :
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,3,최초 대출금실행시 1회 ② 연 보증료 :
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,4,개별인출금 지급일 및매 월지급금 지급 해당일마다 2.
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,5,"제1항의 보증료는 제1항의 납부기일 현재의 보증부대출 잔액에 대하여 선불로 하되, 해당 대출실행일에 대출원리금에 가산합니다."
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,6,3.
d737f2f628e738400d33,d737f2f628e738400d33:4:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,4,보증료의 납부,7,"보증료 납부일이 은행휴무일(법정공휴일, 근로자의 날, 토요일 등)인 경우에는 직전영업일에 납부하기로 합니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,0,1.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,1,대출이자율의 적용 제1조 제7항의 대출이자율은 대출약정일을 기준으로 산정된 금리입니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,2,대출을 실행하는 날에 제2항의「MOR」 또는「COFIX」변동 등의 사유로 이 대출에 적용할 금리가 변동될 수 있습니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,3,"이 경우에는 실제 적용할 대출이자율을 대출거래장에 표시하고, 개별통지는 생략합니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,4,2.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,5,대출이자율의 구성요소 ①「MOR」:「MOR」은 「CD 91일물 유통수익률」을 사용합니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,6,현재 은행이 사용하는「CD91일물 유통수익률」의 금리재산정주기는 “3개월”이고 대출실행일 및그 날로부터 매3개월이 되는 날 각각에 대해 직전 3영업일간 금융투자협회가 고시하는 CD91일물 종가 유통수익률의 산술평균 수익률입니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,7,이「MOR」의 적용기준은 금융환경의 변화(예 :
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,8,91일물 CD 거래 없음) 등 불가피한 사정이 발생할 경우 변경될 수 있습니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,9,"이 경우 은행은 영업점 게시판, 인터넷 매체 등을 통해 고시하기로 합니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,10,CD 91일물 유통수익률이란 신용평가회사로부터 AAA이상의 신용등급을 받은 시중은행이 발행한 만기가 91일(만기가 80일 이상 100일 이내면 만기 91일로 본다)인 CD의 발행수익률로서 기초자료 제출기관이 금융투자협회에 제출한 기초수익률을 기반으로 협회가 산출한 수익률입니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,11,「금융거래지표의 관리에 관한 법률」에 따른 CD수익률 산출업무 중단시 비상계획 CD수익률이 산출되지 않아 대체금리로 전환하는 절차(예시) :
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,12,"사용기관은 홈페이지에 산출업무 중단 사유 및 내용, 기간 등을 공시하며, CD수익률을 대체할 수 있는 수익률 및 선정근거 등을 고객에게 안내하는 조치를 취합니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,13,"CD수익률이 산출되지 않는 비상상황이 발생한 경우, 홈페이지 공시를 통해 CD수익률 산출중단 사실에 대해 안내해드립니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,14,②「COFIX」:「COFIX」는 대출실행일 직전 영업일 전국은행연합회에 최종 고시되어 있는 「신규취급액기준 COFIX」 금리를 적용합니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,15,이 「COFIX」의 적용 기준은 금융환경의변화(예 :
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,16,COFIX 전국은행연합회 고시 없음) 등 불가피한 사정이 발생할 경우 변경될 수 있습니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,17,"이 경우 은행은 영업점 게시판, 인터넷 매체 등을 통해 고시하기로 합니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,18,"③( )% :「MOR」,「COFIX」에 더하여 적용될 율을 대출약정일 현재를 기준으로 표기한 것이며, 대출실행일에 결정된 율은 제1조 제6항의 대출만료일까지 적용됩니다."
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,19,이율은 법령에 의해 세금이나 신용보증기금출연료 등이 신설 또는 변경될 경우에 한해 변동될 수 있습니다.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,20,3.
d737f2f628e738400d33,d737f2f628e738400d33:5:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,5,대출이자율의 적용 및 변동,21,"대출이자율의 변동 대출실행일에 결정된 대출이자율은 「MOR」인 경우 3개월 주기, 「신규취급액기준 COFIX」인 경우 6개월 주기로 금리를 재산정하며, 제2항 제1호,제2호 금리 재산정주기에「MOR」,「신규취급액기준 COFIX」가 변동되는 경우 대출이자율도 이에 연동되어 「MOR」인 경우 매 3개월 ,「신규취급액기준 COFIX」인 경우 매 6개월마다 변동됩니다."
d737f2f628e738400d33,d737f2f628e738400d33:6:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,0,"본 대출을 받고 본인에게 다음 각 호의 사유 중 하나라도 발생한 경우 은행으로부터 독촉, 통지 등이 없어도 본인은 당연히 은행에 대한 당해 채무의 기한의 이익을 상실하여 곧 이를 갚아야 할 의무를 지며, 제1조 제5항 또는 제6항의 대출만료일에 불구하고 제1조 제9항의 대출금 지급이 조기에 종료되고, 은행은 즉시 공사에 보증채무이행을 청구할 수 있습니다."
d737f2f628e738400d33,d737f2f628e738400d33:6:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,1,1.
d737f2f628e738400d33,d737f2f628e738400d33:6:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,2,본인 및 배우자가 모두 사망한 경우 2.
d737f2f628e738400d33,d737f2f628e738400d33:6:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,3,본인이 사망한 후 배우자가 단독명의로 6월 이내에 담보주택의 소유권이전등기(신탁계약에 따른 주택담보노후연금보증부 대출의 경우는 제외한다.) 및 채권자에 대한 보증부대출 채무의 인수를 마치지 아니한 경우 3.
d737f2f628e738400d33,d737f2f628e738400d33:6:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,4,본인 및 배우자가 담보주택에서 다른 장소로 이사한 경우.
d737f2f628e738400d33,d737f2f628e738400d33:6:0,국민은행,Ⅶ 주택담보노후연금대출용 대출거래약정서,6,대출금 지급의 조기만료,5,"다만, 이사한 주택을 담보주택으로 변경하는 경우는 제외한다."
