은행명,상품종류,상품이름,조항,조항이름,조항내용
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제6조,(대출정보조회),"① 고객은 이용채널에서 제5조에 의한 검증 완료 후 본 서비스에 참가한 금융회사에 개설된 고객 본인 명의 개인신용대출 정보를 조회할 수 있습니다. 그러나 보유기관에서 확인된 사망자 및 주민등록번호 중복자 대출, 공동명의 대출, 후견인이 피후견인 명의로 신청한 대출, (군인)공제회 대출, 고객이 전자금 융거래 제한을 설정한 계좌 등의 대출 관련 정보는 본 서비스를 통해 조회할 수 없습니다.
② 고객이 특정 금융회사에 본인명의 대출을 30개 초과하여 보유하고 있는 경우에는, 본 서비스를 통해 30개까지의 대출정보만 조회 가능합니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제7조,(대출실행 및 대출상환),"① 고객은 이용채널에서 신규기관과 본 서비스 관련 계약(약정)을 체결함으로써 신규대출 실 행 및 보유기관에 개설되어 있는 개인신용대출을 상환할 수 있습니다.
② 고객은 신규기관에게 기존대출 상환을 위임하고, 상환을 위임받은 신규기관은 보유기관 상환계좌 (가상계좌 등)에 입금처리를 통해 기존대출을 상환합니다.
③「금융소비자보호법」 제46조(청약의 철회)에 의거하여 철회권 행사 가능한 대출, 연체대출, 선납이
자 환출 불가한 대출, 본 서비스 이용 신청 당일 부채증명원 및 예금잔액증명서가 발급된 대출, 중도상환 수수료가 없는 대출 중 신규대출 약정일로부터 6개월이 경과하지 않은 대출 등의 경우에는 본 서비스
를 통한 대출상환이 불가합니다.
④ 상환할 대출이 한도대출인 경우 신규기관에서 본 서비스 관련 계약(약정) 체결 후 상환을 위한 과정에서 기존대출 상환금액 확정을 위하여 기존 대출계좌에 일시적인 지급정지 및 입금정지가 발생할
수 있습니다.
⑤ 기존대출 상환 실패 시 신규기관에서 실행된 신규대출 계약은 취소됩니다.
⑥ 기존대출 상환 결과를 확인할 수 없을 경우, 신규대출계약과 기존대출 상환요청은 취소될 수 있으며, 상환 결과가 확인 완료될 때까지 대출금 지급이 제한될 수 있습니다.
⑦ 신규대출 연계계좌에서 기존대출 상환을 위한 상환금액이 출금되어 자동으로 기존대출을 상환할 수 있습니다.
⑧ 「금융소비자보호법」 제46조(청약의 철회)에 의거한 대출계약 철회는 신규기관을 통해 실행한 신규대 출계약에만 적용되며, 대출이동시스템을 통해서 정상적으로 상환 완료한 기존대출은 상환 취소할 수 없

습니다.
⑨ 신규기관은 고객의 기존대출과 관련하여 선납금액이 있는 경우에, 고객에게 선납금액이 있음을 안 내하여야 합니다.
⑩ 고객이 신규기관을 통해 특정 대출에 대하여 본 서비스를 통한 대출상환을 요청한 이후에는 당
일 내 다른 금융회사를 통해 해당 대출에 대하여 본 서비스를 통한 대출상환을 요청할 수 없습니다.
⑪ 동 조 제10항에도 불구하고 고객이 신규기관을 통해 특정 대출에 대하여 본 서비스를 통한 대 출상환을 요청하였으나, 대환대출이 취소 처리(신규기관 장애 등)된 경우에는 당일 내 금융회사
를 통해 다시 본 서비스를 통한 대출상환을 요청할 수 있습니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제8조,(위험의 고지 및 동의),"① 본 서비스는 온라인 시스템을 통해 제공되는 서비스로, 시스템의 제약으로 인해 기존대출의 상환 실패 등이 발생하는 경우 고객에게 의도하지 않은 불이익이 발생할 위험이 있습니다.
② 신규기관은 제1항의 내용을 서비스 화면 또는 홈페이지 등을 통해 고객에게 고지하며 고객은 이에 대해 동의를 한 후에 본 서비스를 이용할 수 있습니다.
③ 제2항의 조치는 신규기관이 고객에 대해 부담하는 법률적 책임에 영향을 미치지 않습니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제9조,(장애 시의 처리),"금융회사는 통신장애 등의 사유로 인하여 대출이동서비스를 원활하게 제공하는 것이 불가능한 경우에
는 이용채널을 통해 고객에게 이를 즉시 통지하여야 합니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제10조,(손해배상 및 면책),"① 고객이 정상적으로 서비스를 신청하였음에도 불구하고, 신규기관의 고의 또는 과실로 고객에게 손 해가 발생한 경우 신규기관은 손해의 전부 또는 일부를 배상합니다. 단, 신규기관이 고객의 고의 또는 과실이 있었음을 증명하거나 보유기관 또는 금융결제원의 고의 또는 과실로 손해가 발생한 경우 손해
에 대한 책임의 전부 또는 일부를 지지 아니합니다.
② 제1항에도 불구하고, 고객이 비대면 채널을 통해 본 서비스를 이용하는 과정에서 발생한 손해에 관 한 신규기관의 배상책임에 대해서는 전자금융거래법 등 다른 법령 및 전자금융거래기본약관에 고객에게 유리하게 적용할 수 있는 규정이 있는 경우에는 해당 법령 및 약관이 우선 적용됩니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제11조,(고객의 의무),"① 고객은 본 약관에서 고지하는 내용을 확인하고 준수하여야 합니다.
② 고객은 서비스를 이용하여 기존대출을 상환하고 신규대출을 실행 시 스스로의 책임 하에 서비스 이용

신청에 동의하고 상환을 진행하여야 합니다.
③ 고객은 서비스와 관련하여 본인의 명의가 도용되거나 제3자에게 부정하게 사용된 것을 인지하는 경우 즉시 그 사실을 금융회사에 통보하여야 합니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제12조,(약관의 변경),"「은행여신거래기본약관」, 「상호저축은행 여신거래기본약관」, 「여신금융회사 표준 여신거래기본약관」, 「신용카드 개인회원 표준약관」의 약관의 변경 조항을 준용합니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제13조,(이 약관에 정하지 아니한 사항) ① 이 약관에서 정하지 아니한 사항은 각 항을 준용합니다.,"1. 은행의 경우 「은행여신거래기본약관」
2. 저축은행의 경우 「상호저축은행 여신거래기본약관」
3. 카드사, 캐피탈사의 경우 「여신금융회사 표준 여신거래기본약관」, 「신용카드 개인회원 표준약관」
② 동 조 제1항에서 정하지 않은 사항에 대하여는 다른 약정이 없으면 「은행법」, 「상호저축은행 법」,「여신전문금융업법」등 관계법령을 적용합니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제14조,(분쟁처리 및 분쟁조정),"이 약관의 분쟁처리 및 분쟁조정에 대해서는 「은행여신거래기본약관」,「상호저축은행 여신거래기본약 관」, 「여신금융회사 표준 여신거래기본약관」, 「신용카드 개인회원 표준약관」을 준용합니다."
우리은행,대출,대 출 이 동 시 스 템 을 통 한 대 환 대 출 서 비 스 이 용 약 관,제15조,(관할법원),"이 약관과 관련하여 발생한 분쟁의 관할법원은 민사소송법에서 정하는 바에 따릅니다.
부 칙
이 약관은 2023. 10. 부터 시행합니다.
※ 이 약정서는 금융소비자 보호에 관한 법령 및 우리은행 내부통제기준에 따른 절차를 거쳐 제공됩니다.

[변 경 사 항] 기존 가입고객 구분 변경일 내용 관련조항 적용여부 1차 2023.5.22 제정 - - 2차 2023.10. 대상대출 확대 제2조 적용"
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제1조,(목적),이 약관은 ㈜우리은행(이하 “우리은행”)과 비대면 채널로 대출거래를 이용하는 고객(이하 “이용자”)간에 우리은행이 제공하는 비대면 채널 대출상품 서비스 이용에 관한 제반 사항을 규정함을 목적으로 합니다.
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제2조,(용어의 정의),"이 약관에서 사용하는 용어의 정의는 다음과 같습니다.
1.「전자문서」라 함은 정보처리시스템에 의하여 전자적 형태로 작성, 송신·수신 또는 저장된 정보를 말합니다.
2.「전자문서 생성」이라 함은 전자문서에 사용되는 서식(이하“전자서식”)에 이용자의 거래정보를 입력하고 전자서식과 거래정보에 무결성 정보를 첨부하여 하나의 전자문서를 완성하는 것을 말합니다.
3.「무결성(Integrity)」이하 함은 전자문서가 생성된 이후 변경되지 않음을 말합니다.
4.「부인방지」라 함은 거래당사자가 전자문서 거래사실을 부인하지 못하도록 하는 것을 말합니다.
5.「타임스탬프(Time-Stamp)」라 함은 전자문서 생성시점의 법률적 증명과 위· 변조 방지를 위해 특정시점에 존재하였으며, 이후 변경되지 않았음을 증명할
수 있도록 공인인증기관이 제공하는 전자 서명 값을 말합니다."
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제3조,(본인확인),"① 이 서비스는 전자서명법 제15조의 규정에 따라 공인인증기관이 발급한 공인인증서를 이용하는 고객을 대상으로 하며, 본인확인은 우리은행에서 정한 방법에 따라 인터넷 또는 휴대전화상에서 대출신청 및 대출약정을 할 때 이용자가 제출한 공인인증서로 본인확인을 합니다.
② 우리은행은 공인인증서 본인확인에 추가하여 본인이 대출신청 시 입력한 주민등록번호, 휴대전화번호가 해당 통신사에 등록된 내용과 일치하는지 여부로 본인임을 확인할 수 있습니다.
③ 대출신청, 대출약정 및 대출 계좌조회 등 진행 과정에서 이용자가 입력한 공인인증서 비밀번호, 대출금입금계좌번호, 휴대전화정보, 아이디 및 패스워드 등이 우리은행에 등록된 정보 또는 우리은행이 제 2항에 의하여 확인한 검증 값과 일치하면 이용자를 본인으로 간주하고 신청한 대출금을 실행하기로 합니다.
④ 우리은행은 이용자의 대출신청, 대출약정 및 대출 계좌조회 등의 과정에서 1

입력한 내용을 이용하여 본인확인의 추가 자료로 활용할 수 있기로 합니다.
⑤ 우리은행은 이용자의 대출신청, 대출약정 및 대출 계좌조회 등의 과정에서 입력한 내용을 증빙자료로 이용하기 위해 기록·보관할 수 있습니다."
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제4조,(대출약정),"① 이용자는 우리은행에서 정한 방법에 따라 인터넷 또는 휴대전화 상에서 대출취급 시 필요한 서류를 전자문서로 작성 및 제출하고 전자서명에 의해 대출신청 및 대출약정을 진행 합니다.
② 이용자는 영업점에서 사용되는 대출신청 서류와 동일한 형태로 된 전자문서로 대출신청 정보를 확인할 수 있습니다.
③ 무결성 및 부인방지를 위해 전자문서 생성이 완료되는 시점에 타임스탬프가 첨부됩니다.
④ 이용자는 대출을 신청함에 있어서 각 항목을 사실대로 기재하여야 합니다.
⑤ 이용자가 대출약정을 완료하였더라도 대출의 실행이 보장되는 것은 아니며, 심사진행 과정에서 대출 취급이 거절되거나, 대출 승인조건이 변경 될 수 있습니다."
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제5조,(대출실행 및 대출금 지급),"① 이 서비스에 의한 대출은 대출실행일에 대출금액이 전액 실행되고, 우리은행은 대출을 실행하여 대출금액에서 인지세 등을 공제한 후 잔액은 이용자가 지정한 우리은행의 본인 계좌로 이체하기로 합니다.
② 대출금의 이체는 당일 중에 처리하되, 우리은행의 통신장애 및 기타의 사유로 당일 중 이체가 불가능할 경우, 우리은행은 처리 불능 및 지연사유를 본인에게 통지하고, 처리 불능 및 지연사유가 해소된 후 대출금을 이체하기로 합니다. 이 때 이체지연일수에 해당하는 대출금이자는 우리은행에서 부담하기로 합니다.
③ 대출금 이체일에 잔액증명서 발급, 거래중지된 계좌, 법적 제한 등과 같이 본인의 귀책사유로 대출금이체가 불가능할 경우, 우리은행은 처리 불능 사유를 본인에게 통지하고, 처리불능 사유가 해소된 후 대출금을 이체하거나 고객이 요청하는 본인명의의 다른 계좌로 입금할 수 있습니다. 다만, 우리은행계좌로만 입금가능한 상품은 본인명의의 우리은행 다른 계좌로만 입금할 수 있습니다.
이 때 입금지연일수에 해당하는 대출금 이자는 본인이 부담하기로 합니다.
④ 대출금입금계좌는 본인명의 우리은행계좌를 원칙으로 합니다.
⑤ 정상적으로 실행된 대출거래는 정정 또는 취소할 수 없기로 합니다.
⑥ 우리은행은 전기통신금융사기 피해 방지를 위하여 대출신청 진행 중에 2

신청사실에 대한 진의 확인을 위해 SMS를 발송하며, 대출 실행이후 이자납입일, 납부금액 등을 SMS, 이 메일 등으로 발송하기로 합니다."
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제6조,(신고사항 변경),"이용자가 이미 신고한 성명, 주소, 전화번호, 이체계좌번호 등에 변경이 생긴 때에는 즉시 서면 또는 비대면 채널(인터넷/휴대전화 등)로 우리은행에 신고하기로 합니다."
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제7조,(관할법원),"① 서비스 이용과 관련하여 우리은행과 이용자 사이에 분쟁이 발생한 경우, 우리은행과 이용자는 분쟁의 해결을 위해 성실히 협의 합니다.
② 제1항의 협의에서도 분쟁이 해결되지 않아 소송이 제기되는 경우에는 민사소송법에 따르기로 합니다."
우리은행,대출,비 대 면 채 널 대 출 상 품 서 비 스 이 용 약 관,제8조,(기타),"① 은행이 이 약관을 변경하고자 할 경우, 은행은 변경예정일 직전 1개월간 은 행의 영업점 및 홈페이지에 변경내용을 게시한다.
② 제1항의 변경내용이 이용자에게 불리한 경우 은행은 이를 서면 등 이용자와 사전에 합의한 방법으로 변경 전 최소 30일전까지 개별 통지한다. 다만 기존 이용자에게 변경 전 내용이 그대로 적용되는 경우 또는 이용자가 변경내용에 대한 통지를 받지 아니하겠다는 의사를 명시적으로 표시한 경우에는 그러하지 아니하다.
③ 은행은 제2항의 통지를 할 경우 “이용자가 변경에 동의하지 아니한 경우 통지를 받은 날로부터 30일 이내에 계약을 해지할 수 있으며, 계약해지의 의사 표시를 하지 아니한 경우에는 변경에 동의한 것으로 본다.” 라는 취지의 내용
을 통지하여야 한다.
④ 이용자가 제3항의 통지를 받은 날로부터 30일 이내에 계약해지의 의사표시
를 하지 아니한 경우에는 변경에 동의한 것으로 본다.
⑤ 은행은 약관을 영업점에 비치 또는 게시하여 이용자가 요구할 경우 이를 교 부하여야 한다.
⑥ 기타 이 약관에서 정하지 않은 사항에 대하여는 다른 약정이 없으면 전자금 융거래법 등 관련법령, “은행여신거래기본약관(가계용, 기업용)”, “대출거래 약정서(가계용)”, ”여신거래약정서(기업용)”, “전자금융거래기본약관”, “전자뱅킹서비스이용약관” 을 적용하기로 합니다.
※해당 약정서는 법령 및 내부통제기준에 따른 절차를 거쳐 제공됩니다 3"
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제1조,(목적),"이 약관은 주식회사 우리은행(이하 ""은행""이라 한다)과 고객 사이의 통지서비스(이하 ""서비스""라 한다) 이용 및 제공에 관한 제반사항을 정함을 목적으로 한다."
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제2조,(서비스의 종류),"은행이 제공하는 서비스는 다음과 같다.
1. 입출금 내역
2. 환율정보
3. 전자뱅킹서비스(인터넷뱅킹, 스마트뱅킹 등 이하 “전자뱅킹”이라 한다)와 관련한 안내 등
가. 공인인증서 발급/재발급/갱신시 통지
나. 출금계좌 등록/삭제시 통지
다. 전자뱅킹 상에서 휴대폰 번호 변경시 통지
라. 이용자비밀번호 변경시 통지
마. 계좌 비밀번호 변경시 통지
바. 비밀번호 오류 횟수 초과에 따른 거래 제한 시 통지
4. 사고가능성이 높은 금융거래에 대한 금융사고 예방 문자 통지
5. 기타 은행이 정하는 서비스"
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제3조,(서비스 신청과 이용),"고객이 다음 각 호의 행위를 한 경우 이용계약이 성립된다.
1. 은행이 제공하는 인터넷뱅킹, 스마트뱅킹 등의 본 서비스 가입절차에 따라 신청을 하고 은행이 이를 승인한 경우
2. 영업점에서 서면으로 신청하고 은행이 이를 승인한 경우
3. 기타 은행이 정한 별도의 방법으로 신청한 경우"
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제4조,(서비스 이용시간),고객은 은행이 정한 시간 이내에서 서비스를 이용할 수 있다.
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제5조,(서비스의 중단),"은행은 다음 각 호에 해당되는 경우 서비스 제공을 중단할 수 있다.
1. 서비스 장비의 장애 및 유지보수 등 부득이한 사유가 발생한 경우
2. 전기통신사업법에 규정된 기간통신사업자가 서비스를 중지한 경우
3. 정전, 천재지변, 국가비상사태 등 기타 불가항력적 사유가 발생한 경우"
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제6조,(서비스의 해지 및 정지),"① 서비스를 해지하고자 하는 경우에는 고객이 서면 또는 해당 전자뱅킹에서 제공되는 절차에 따라 은행에 해지신청을 하여야 한다.
② 인터넷뱅킹서비스가 해지된 경우, 이 약관에서 정한 서비스도 자동으로 해지된다.
③ 계좌 해지 시 해당 계좌의 입출금내역 통지서비스도 자동으로 해지된다.
④ 고객이 다음 각 호에 해당하는 경우에 은행은 사전통지 후 서비스를 해지 또는 정지시킬 수 있다.
1. 서비스 이용수수료를 납기일로부터 은행에서 정한 기한내에 납부하지 않을 경우
2. 고객이 타인의 정보를 도용하거나 허위내용을 등록한 경우
3. 타인의 은행 이용을 방해하거나 그 정보를 도용하는 등 전자금융거래 질서를 위협하는 경우
4. 이용자가 제10조(고객의 의무)를 위배한 경우 단, 제10조 5호의 경우, 관계법령 등을 위반하거나 이 약관 중 계약을 계속 유지하기 어려운 중요한 조항(제10조 1호부터 4호까지 등)을 위반한 경우에 한한다."
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제7조,(서비스의 제공),"서비스의 제공은 은행에서 정하는 바에 따라 고객이 지정한 휴대폰 문자메시지, e-mail, FAX 등의 통신매체(이하 ""통신매체"")로 금융정보를 송부하는 방법에 의한다."
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제8조,(서비스이용 수수료),"① 이용 수수료는 은행에서 정하는 바에 따른다.
② 은행은 이용 수수료를 변경하고자 하는 경우에는 제14조(약관의 변경) 조항을 준용한다.
③ 이용 수수료는 은행이 정하는 날 중에서 고객이 원하는 날로 정하며 매월 고객의 수수료 인출계좌에서 통장 및 지급청구서 없이 출금한다."
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제9조,(은행의 의무),"① 은행은 약관에서 정한 바에 따라 계속적, 안정적으로 서비스를 제공할 의무가 있다.
② 은행은 서비스 장애시 이를 신속히 복구할 의무가 있다."
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제10조,(고객의 의무),"고객은 제 3조에 의한 가입신청시 기재한 정보내용에 변경이 발생한 경우 즉시 변경 해야 한다. 그리고 다음 각 호의 행위를 하여서는 안된다.
1. 고객이 서비스 신청 또는 정보 변경시 허위내용을 등록하는 행위

2. 은행 및 기타 제 3자의 인격권 또는 지식재산권을 침해하거나 업무를 방해하는 행위
3. 관계법령에 의하여 그 전송 또는 게시가 금지되어 있는 정보의 전송 행위
4. 컴퓨터 소프트웨어, 하드웨어, 전기통신 장비의 정상적인 가동을 방해, 파괴할 목적으로 고안 된 소프트웨어 바이러스를 전자우편으로 발송하는 행위
5. 이 약관 및 전자금융거래법 및 시행령, 전자금융감독규정 및 시행세칙, 전자서명법 및 시행령, 시행규칙 등의 관계법령•감독규정•감독기관지침 등을 위반하는 행위"
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제11조,(면책사항),"은행은 은행의 고의 또는 과실이 없는 경우에는 다음 각 호의 사유로 인하여 발생한 손해에 대하여 책임을 지지 않는다.
1. 고객이 지정한 통신매체의 고장 등으로 서비스 제공이 불가능한 경우
2. 고객이 전자뱅킹 아이디(ID), 비밀번호, 보안카드, 전자인증서 등 접근수단 및 통신매체의 관리소홀로 인하여 도용, 위조, 변조 기타의 사유가 발생된 경우
3. 고객의 지시대로 통지했음에도 불구하고 은행의 책임 없는 사유로 고객 이외의 다른 사람이 통지된 내용을 인지한 경우"
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제12조,(관할법원),이 약관에 따른 서비스 이용과 관련하여 은행과 고객 사이에 소송의 필요가 있는 경우 관할법원은 민사소송법에 따른다.
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제13조,(준용규정),이 약관에서 정하지 아니한 사항은 전자금융거래기본약관에 따른다.
우리은행,대출,우 리 통 지 서 비 스 이 용 약 관,제14조,(약관의 변경),"① 은행이 이 약관을 변경하고자 할 경우, 은행은 변경예정일 직전 1개월간 회사의 영업점 및 인터넷뱅킹(e-mail, 휴대폰 문자메시지 포함)등 게시가능 한 수단에 변경 내용을 게시한다.
② 은행은 약관의 변경내용을 서면, 전자우편, 휴대폰 문자 등 거래처와 사전에 합의한 방법으로 변경 전 최소 30일전까지 개별 통지한다. 다만, 기존 거래처에게 변경 전 내용이 그대로 적용되는 경우 또는 거래처가 변경내용에 대한 통지를 받지 아니하겠다는 의사를 명시적으로 표시한 경우에는 그러하지 아니하다.
③ 은행은 제2항의 통지를 할 경우 “거래처가 변경에 동의하지 아니한 경우 통지를 받은 날로부터 30일 이내에 계약을 해지할 수 있으며, 계약해지의 의사표시를 하지

아니한 경우에는 변경에 동의한 것으로 본다.""라는 취지의 내용을 통지하여야 한다.
④ 거래처가 제3항의 통지를 받은 날로부터 30일 이내에 계약해지의 의사표시를 하지 아니한 경우에는 변경에 동의한 것으로 본다.
⑤ 은행은 약관을 영업점에 비치 또는 게시하여 거래처가 요구할 경우 이를 교부하여야 한다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제1조,(적용범위),"이 약관은 은행과 이용자 사이의 전자방식 외상매출채권의 발행, 결 제 및 담보대출 등에 관한 모든 거래에 적용되며, 이 약관에 동의하지 않는 경우 본 결제제도를 이용할 수 없습 니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제2조,(용어정의),"① 이 약관에서 사용하는 용어의 정의는 다음과 같습니다.
1. ""전자방식 외상매출채권""이라 함은 구매기업이 판매기업을 채권자로 지정하여 일정 금 액을 일정시기에 지급하겠다고 발행하는 전자적 지급수단을 말합니다.
2. ""이용자""라 함은 결제제도를 이용하는 구매기업 및 판매기업을 말합니다.
3. ""구매기업""이라 함은 판매기업으로부터 재화 및 용역 등을 구매하고 전자방식 외상매 출채권을 발행하는 기업을 말합니다.
4. ""판매기업""이라 함은 구매기업에게 재화 및 용역 등을 제공하고 전자방식 외상매출채 권으로 결제 받는 기업을 말합니다.
5. ""전자방식 외상매출채권 담보대출(이하 ""외담대""라 합니다)""이라 함은 구매기업이 발행한 전자방식외상매출채권을 담보로 은행이 판매기업을 채무자로 하여 취급 한 대출을 말합니다.
6. ""상환청구권이 있는 외담대""라 함은 은행이 판매기업으로부터 전자방식 외상매출채권
을 양도받아 판매기업에게 외담대를 실행한 후 구매기업이 만기도래 한 당해 전자방식 외상매출채권을 결제하지 못한 경우 은행이 판매기업에게 상환청구권을 행사할 수 있
는 대출을 말합니다.
7. ""상환청구권이 없는 외담대""라 함은 은행이 판매기업으로부터 전자방식 외상매출채권
을 양도받아 판매기업에게 외담대를 실행한 후 구매기업이 만기도래 한 당해 전자방식 외상매출채권을 결제하지 못한 경우 은행이 판매기업에게 상환청구권을 행사할 수 없
는 대출을 말합니다.
8. ""미결제 전자방식 외상매출채권""이라 함은 전자방식 외상매출채권 만기일에 구매기업
의 결제자금부족 등의 사유로 결제되지 않은 전자방식 외상매출채권을 말합니다.
9. ""전자적 장치"" 라 함은 인터넷뱅킹, 펌뱅킹 등의 전자적 방법으로 전자방식 외상매출 채권 발행, 결제 및 담보대출 등의 정보를 전송하거나 처리하는데 이용되는 컴퓨터 등
의 장치를 말합니다.
10. ""접근매체""라 함은 결제제도 이용에 있어서 거래지시를 하거나 이용자 및 거래내용의 진정성을 확보하기 위하여 사용되는 다음 각목의 어느 하나에 해당하는 수단 또는 정 보를 말합니다.
가. 은행이 제공한 전자식 카드 및 이에 준하는 전자적 정보
나. 전자서명법에 따른 전자서명생성정보 또는 공인인증서
다. 은행에 등록된 이용자 번호
라. 등록되어 있는 이용자의 생체정보
마. 가목 또는 나목의 수단이나 정보를 사용하는 데 필요한 비밀번호
바. 기타 은행과 이용자가 합의한 방식에 의한 전자적 정보
② 이 약관에서 별도로 정하지 아니한 용어는 전자금융거래법, 전자금융감독규정, B2B업 무규약 및 동 시행세칙 등에서 정하는 바에 따릅니다.
여신공통(. 210x297) 백상지80g/㎥ (2020.03제정)"
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제3조,(결제제도 이용계약의 체결 및 변경),"① 이용자가 결제제도를 이용하기 위해서는 사전에 은행에 결제제도 이용신청을 해야 합 니다.
② 제1항에 대한 은행의 승낙이 있는 경우, 이용자는 은행과 결제제도 이용에 대한 계약
을 체결하기로 합니다.
③ 이용자는 결제제도 이용계약과 관련하여 은행에 제출하는 자료를 성실하게 작성·제출 하여야 합니다.
④ 이용자는 제출된 자료의 내용을 변경하고자 할 경우 이용자 본인이 서면으로 은행에 신고하여야 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제4조,(거래서비스 이용계약의 해지),"① 이용자가 결제제도 이용계약을 해지하고자 할 때에는 이용자 본인이 은행에 해지의사
를 통지하여야 합니다.
② 이용자의 요청에 따라 계약이 종료되는 경우에도 기발행된 전자방식 외상매출채권 및 기취급된 외담대에 대하여 당해 전자방식 외상매출채권 결제 및 외담대 상환시까지 이 용계약의 효력이 유지되는 것으로 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제5조,(이용시간),"① 은행은 이용자의 이용시간을 은행 홈페이지 또는 접근매체 등을 통해 안내합니다.
② 이용시간은 은행의 사정에 따라 달라질 수 있으며, 이용시간을 변경하고자 할 경우에
는 1개월 전 본점 및 영업점, 게시 가능하거나 기타 이용자가 접근하기 용이한 전자적 장치를 통하여 게시합니다. 다만, 시스템 장애복구, 긴급한 프로그램 보수, 천재지변
등 불가항력으로 인한 경우는 예외로 합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제6조,(수수료),"① 은행이 수수료율을 변경하고자 하는 경우, 전자금융거래 기본약관 약관의 변경 조항을 준용합니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제7조,(전자방식 외상매출채권의 발행 및 용도),"① 구매기업은 사업자등록증을 교부 받은 기업 간의 거래와 관련하여 그 기업의 사업목 적에 부합하는 경상적 영업활동에 의한 재화 및 용역 등의 구매대금 결제용도로만 전 자방식 외상매출채권을 발행할 수 있으며, 만기를 90일 이내로 하여야 합니다. 다만,
2020.5.29. 까지는 150일 이내, 2021.5.29. 까지는 120일 이내로 하여 발행할 수 있습니다."
우리은행,대출,전 자 방 식 외 상 매 출 채 권 결 제 제 도 기 본 약 관,제8조,(전자방식 외상매출채권의 발행절차),"① 구매기업은 은행과 제3조에서 정한 이용계약을 체결합니다.
② 구매기업은 판매기업의 결제제도 이용계약 여부를 전자적 장치에서 확인 후 은행이 정 한 시간까지 접근매체를 이용하여 전자방식 외상매출채권 발행을 신청하여야 합니다.
③ 제2항의 상환청구권이 없는 전자채권은 보증전자채권에 한하여 발행할 수 있다.
④ 구매기업은 발행하는 전자채권이 대·중소기업 상생협력 촉진에 관한법률상 납품대금
의 지급수단일 경우 전자채권의 만기일을 물품등을 받은 날부터 60일 이내의 최단기 간으로 정해야 하며, 만약 60일을 초과할 경우 그 초과기간에 대한 할인료를 판매기업
에 지급해야 한다.
⑤ 구매기업은 발행하는 전자채권이 하도급거래 공정화에 관한 법률상 하도급대금의 지 급수단일 경우 전자채권의 만기일을 목적물등의 수령일부터 60일 이내의 최단기간으
로 정해야 하며, 만약 60일을 초과할 경우 그 초과기간에 대한 할인료를 판매기업에 지급해야 한다.
여신공통(. 210x297) 백상지80g/㎥ (2020.03제정)"
