chunk_id,doc_id,은행명,상품종류,상품이름,조항,조항이름,text,context
316,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제8조,,"조항이름: 계좌이동서비스

① 계좌간 자동이체는 계좌이동 서비스 대상이며, 계좌이동 서비스 이용 약관을 준용합니다. ② 은행은 자동이체 통합관리시스템(www.payinfo.or.kr 또는 애플리케이션)에 자동이체 등록정보를 제공하여 거래처가 자동이체 조회 및 해지, 출금계좌 변경신청을 할 수 있도록 합니다. ③ 거래처가 은행 창구 또는 비대면 채널(인터넷뱅킹, 모바일뱅킹 등)에서 자동이체 출금계좌를 다른 은행 계좌로 변경 신청을 하면, 당행에서 이용 중인 자동이체는 해지 처리됩니다. ④ 거래처가 자동이체 통합관리시스템(www.payinfo.or.kr 또는 애플리케이션)에서 출금계좌를 다른 은 행 계좌로 변경 신청을 하면, 당행에서 이용 중인 자동이체는 해지 처리됩니다.","우리은행 예금 계 좌 간 자 동 이 체 약 관 제8조 조항이름: 계좌이동서비스

① 계좌간 자동이체는 계좌이동 서비스 대상이며, 계좌이동 서비스 이용 약관을 준용합니다. ② 은행은 자동이체 통합관리시스템(www.payinfo.or.kr 또는 애플리케이션)에 자동이체 등록정보를 제공하여 거래처가 자동이체 조회 및 해지, 출금계좌 변경신청을 할 수 있도록 합니다. ③ 거래처가 은행 창구 또는 비대면 채널(인터넷뱅킹, 모바일뱅킹 등)에서 자동이체 출금계좌를 다른 은행 계좌로 변경 신청을 하면, 당행에서 이용 중인 자동이체는 해지 처리됩니다. ④ 거래처가 자동이체 통합관리시스템(www.payinfo.or.kr 또는 애플리케이션)에서 출금계좌를 다른 은 행 계좌로 변경 신청을 하면, 당행에서 이용 중인 자동이체는 해지 처리됩니다."
317,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제9조,,"조항이름: 준용

이 약관에서 정하지 아니한 사항은 예금거래기본약관, 관련예금약관, 신탁약관, 여신거래기본약관, 개별 상품약관 및 은행 내규를 준용합니다. 부 칙 (변경사항) 기 가입고객 변경일 내 용 관련조항 적용여부","우리은행 예금 계 좌 간 자 동 이 체 약 관 제9조 조항이름: 준용

이 약관에서 정하지 아니한 사항은 예금거래기본약관, 관련예금약관, 신탁약관, 여신거래기본약관, 개별 상품약관 및 은행 내규를 준용합니다. 부 칙 (변경사항) 기 가입고객 변경일 내 용 관련조항 적용여부"
318,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제1조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제1조 ,"
319,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제2조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제2조 ,"
320,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제3조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제3조 ,"
321,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제4조,,", 2013.11.18 문구의 명확화 적용","우리은행 예금 계 좌 간 자 동 이 체 약 관 제4조 , 2013.11.18 문구의 명확화 적용"
322,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제5조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제5조 ,"
323,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제6조,,", ,","우리은행 예금 계 좌 간 자 동 이 체 약 관 제6조 , ,"
324,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제7조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제7조 ,"
325,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제8조,,,우리은행 예금 계 좌 간 자 동 이 체 약 관 제8조 
326,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제1조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제1조 ,"
327,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제2조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제2조 ,"
328,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제3조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제3조 ,"
329,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제4조,,", 2016.01.26 문구의 명확화 적용","우리은행 예금 계 좌 간 자 동 이 체 약 관 제4조 , 2016.01.26 문구의 명확화 적용"
330,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제5조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제5조 ,"
331,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제6조,,", ,","우리은행 예금 계 좌 간 자 동 이 체 약 관 제6조 , ,"
332,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제7조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제7조 ,"
333,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제8조,,2017.04.21 계좌간 자동이체 서비스 이용채널 확대,우리은행 예금 계 좌 간 자 동 이 체 약 관 제8조 2017.04.21 계좌간 자동이체 서비스 이용채널 확대
334,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제5조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제5조 ,"
335,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제8조,,적용 2020.05.29 권역간 통합 반영,우리은행 예금 계 좌 간 자 동 이 체 약 관 제8조 적용 2020.05.29 권역간 통합 반영
336,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제8조,,적용 2023.03.09 문구의 명확화,우리은행 예금 계 좌 간 자 동 이 체 약 관 제8조 적용 2023.03.09 문구의 명확화
337,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제1조,,",","우리은행 예금 계 좌 간 자 동 이 체 약 관 제1조 ,"
338,102,우리은행,예금,계 좌 간 자 동 이 체 약 관,제2조,,적용 <본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.>,우리은행 예금 계 좌 간 자 동 이 체 약 관 제2조 적용 <본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다.>
339,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제1조,,"조항이름: 약관의 적용

모이면 금리가 올라가는 예금(이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래 기본약관」, 「거치식 예금약관」, 「전자금융거래 기본약관」 및 「전자뱅킹서비스 이용약관」을 적용합 니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제1조 조항이름: 약관의 적용

모이면 금리가 올라가는 예금(이하 ‘이 예금’이라 합니다)의 거래에는 이 특약을 적용하며, 이 특약에서 정하지 않은 사항은 「예금거래 기본약관」, 「거치식 예금약관」, 「전자금융거래 기본약관」 및 「전자뱅킹서비스 이용약관」을 적용합 니다."
340,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제3조,,"조항이름: 가입대상

이 예금의 가입대상은 실명의 개인 및 개인사업자입니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제3조 조항이름: 가입대상

이 예금의 가입대상은 실명의 개인 및 개인사업자입니다."
341,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제4조,,"조항이름: 가입금액

이 예금의 가입금액은 제한이 없습니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제4조 조항이름: 가입금액

이 예금의 가입금액은 제한이 없습니다."
342,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제5조,,"조항이름: 가입방법

이 예금은 인터넷뱅킹과 스마트뱅킹 등 전자금융 채널로 가입할 수 있습 니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제5조 조항이름: 가입방법

이 예금은 인터넷뱅킹과 스마트뱅킹 등 전자금융 채널로 가입할 수 있습 니다."
343,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제6조,,"조항이름: 모집기간

① 이 예금은 회차별로 정해진 모집기간 동안 판매합니다. ② 회차별 모집기간은 영업점 또는 인터넷 홈페이지에 고시합니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제6조 조항이름: 모집기간

① 이 예금은 회차별로 정해진 모집기간 동안 판매합니다. ② 회차별 모집기간은 영업점 또는 인터넷 홈페이지에 고시합니다."
344,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제7조,,"조항이름: 계약기간

이 예금의 계약기간은 3개월, 6개월, 1년 중에서 모집 회차별로 은행에서 정 하며, 모집기간 시작일에 영업점 또는 인터넷 홈페이지에 고시합니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제7조 조항이름: 계약기간

이 예금의 계약기간은 3개월, 6개월, 1년 중에서 모집 회차별로 은행에서 정 하며, 모집기간 시작일에 영업점 또는 인터넷 홈페이지에 고시합니다."
345,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제8조,,"조항이름: 이자지급

이 예금의 이자는 만기에 지급합니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제8조 조항이름: 이자지급

이 예금의 이자는 만기에 지급합니다."
346,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제9조,,"조항이름: 적용이율

이 예금의 이율은 회차별 모집기간 시작일에 영업점 또는 인터넷 홈페이지에 고시한 모집금액에 따른 차등이율을 적용합니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제9조 조항이름: 적용이율

이 예금의 이율은 회차별 모집기간 시작일에 영업점 또는 인터넷 홈페이지에 고시한 모집금액에 따른 차등이율을 적용합니다."
347,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제10조,,"조항이름: 우대조건

이 예금을 iTouch우리통장, 우리꿈통장, 위비모바일통장, WON통장에 연결하 여 가입하는 경우 또는 만기해지시 우리 오픈뱅킹 서비스1)에 타행계좌가 등 록되어 있는 경우","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제10조 조항이름: 우대조건

이 예금을 iTouch우리통장, 우리꿈통장, 위비모바일통장, WON통장에 연결하 여 가입하는 경우 또는 만기해지시 우리 오픈뱅킹 서비스1)에 타행계좌가 등 록되어 있는 경우"
348,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제11조,,의 우대이율을 제공합니다.,우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제11조 의 우대이율을 제공합니다.
349,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제11조,,조항이름: 우대이율,우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제11조 조항이름: 우대이율
350,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제10조,,의 우대조건을 충족하는 경우 적용이율에 연 0.1%p의 우대이율을 더하여 이자를 계산합니다.,우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제10조 의 우대조건을 충족하는 경우 적용이율에 연 0.1%p의 우대이율을 더하여 이자를 계산합니다.
351,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제12조,,"조항이름: 중도해지이율

이 예금은 중도해지 시 신규일 당시 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다.","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제12조 조항이름: 중도해지이율

이 예금은 중도해지 시 신규일 당시 영업점 및 인터넷 홈페이지에 고시한 중도해지이율을 적용합니다."
352,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제13조,,"조항이름: 만기후이율

이 예금은 만기 후 해지 시 만기일 당시 영업점 및 인터넷 홈페이지에 고시 한 일반정기예금 만기후이율을 적용합니다. ※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다. [변경사항] 기존 가입고객 구분 변경일 내 용 관련조항 적용여부 1차 2012.01.13. 제정 - - 2차 2017.09.28. 우대조건 및 이율 추가","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제13조 조항이름: 만기후이율

이 예금은 만기 후 해지 시 만기일 당시 영업점 및 인터넷 홈페이지에 고시 한 일반정기예금 만기후이율을 적용합니다. ※ 본 서류는 법령 및 내부통제기준에 따른 절차를 거쳐 금융소비자에게 제공되는 문서입니다. [변경사항] 기존 가입고객 구분 변경일 내 용 관련조항 적용여부 1차 2012.01.13. 제정 - - 2차 2017.09.28. 우대조건 및 이율 추가"
353,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제10조,,"外 미적용 3차 2018.10.30. 중도해지이율,만기후이율 추가","우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제10조 外 미적용 3차 2018.10.30. 중도해지이율,만기후이율 추가"
354,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제12조,,外 미적용 4차 2019.08.16 상품명 변경 및 우대조건 추가,우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제12조 外 미적용 4차 2019.08.16 상품명 변경 및 우대조건 추가
355,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제1조,,外 미적용 5차 2020.08.31 우대조건 변경,우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제1조 外 미적용 5차 2020.08.31 우대조건 변경
356,102,우리은행,예금,모 이 면 금 리 가 올 라 가 는 예 금 특 약,제10조,,미적용 1) 우리 오픈뱅킹 서비스: 오픈뱅킹 공동업무를 활용하여 우리은행이 이용자에게 제공하는 금융거래 서비스,우리은행 예금 모 이 면 금 리 가 올 라 가 는 예 금 특 약 제10조 미적용 1) 우리 오픈뱅킹 서비스: 오픈뱅킹 공동업무를 활용하여 우리은행이 이용자에게 제공하는 금융거래 서비스
